,Tweet,Sentiment
120,"131. ""@hendrarprihadi @LKPP_RI jolali genuk, kaligawe &amp; woltermonginsidi...macet parah, banjir ra'ndang bar""",131. Netral
121,"132. ""@Tita83079013 @LKPP_RI @DKIJakarta @BinaMargaDKI @KPK_RI @KejaksaanRI Koq cm pejabat DKI ya??🤔Kalau Ganjar pake dana baznas ... termsk apa tdk???😜""",132. Netral
122,"133. ""@Tita83079013 @LKPP_RI @DKIJakarta @BinaMargaDKI @KPK_RI @KejaksaanRI FUCKIN SHIT FOR ARIFIN = &gt; CHIEF OF SATPOL PP ❗😂🤣😀GULUNG ...""",133. Netral
123,"134. ""Pimpin Apel Perdana Diawal Tahun 2023, Wawali Pesan Lelang Fisik Harus Selesai Bulan Maret https://t.co/ltuAPmb9UM @LKPP_RI""",134. Positif
124,"135. ""@hendrarprihadi @LKPP_RI sipppp semongko mas hen""",135. Positif
125,"136. ""Pria yang akrab disapa Hendi itu pun melalui lembaga yang dipimpinnya berupaya untuk memperkuat ketangguhan ekonomi nasional, melalui peningkatan belanja produk dalam negeri oleh pemerintah.#LKPP#KawalPengadaan""",136. Positif
126,"137. ""Kepala LKPP, Hendrar Prihadi tegaskan komitmen bersama jadi kunci hindarkan Indonesia dari dampak resesi global di 2023. #LKPP#KawalPengadaan https://t.co/e3hokN5pWf""",137. Positif
127,"138. ""@hendrarprihadi @LKPP_RI Aamiin yra""",138. Positif
128,"139. ""Tahun 2023 telah tiba dengan tantangan resesi global yang diprediksi banyak pihak — semoga target2 yang ditetapkan @LKPP_RI di 2023 bisa diupayakan bersama, sehingga perekonomian Indonesia terus bertumbuh. Amin https://t.co/09aChXXQiZ""",139. Positif
129,"140. ""Kepala LKPP RI yang merupakan kader PDI Perjuangan, Hendrar Prihadi tegaskan komitmen bersama jadi kunci hindarkan Indonesia dari dampak resesi global di 2023.#PDIPerjuangan#50tahunPDIP#bangunlahjiwadanbadannya#SolidBergerak https://t.co/X5EpEDYjNW""",140. Positif
130,"141. ""Kepala LKPP RI yang merupakan kader PDI Perjuangan, Hendrar Prihadi tegaskan komitmen bersama jadi kunci hindarkan Indonesia dari dampak resesi global di 2023. https://t.co/SULQoQyL1u""",141. Positif
131,"142. ""@LKPP_RI https://t.co/ANuWqxg0Fm""",142. Netral
132,"143. ""@LKPP_RI Konten poto IG &amp; Twitter itu berbeda min dalam showpictnya, jika disana tampak bagus disini jadinya lucu malah cenderung mbingungi 😄""",143. Netral
133,"144. ""Paling lembut si kembang waruJangan sampai layu dimakan benaluMari kita sambut tahun baruSemoga kita bahagia selaluSelamat #TahunBaru2023 !Tahun Baru, semangat baru, energi baru, dan inovasi baru untuk Pengadaan Barang/Jasa Pemerintah yang Kredibel, sejahterakan bangsa. https://t.co/kcZZhryCA2""",144. Positif
134,"145. ""Semoga list lagu dari mimin bisa menemani akhir pekan Sobat Kredibel ya! Selamat Tahun Baru 2023, selamat berkumpul bersama keluarga tercinta! #LKPP #TahunBaru2023 https://t.co/4i7TyrEDqG""",145. Positif
135,"146. ""List lagu mana nih yang paling relate sama Sobat Kredibel? Coba kasih tau mimin 😄#LKPP #TahunBaru2023 https://t.co/lTVt2Tshdm""",146. Netral
136,"147. ""Haloo Sobat Kredibel.. Mau tahu apa aja list lagu yang paling sering diputar saat menemani Sobat bekerja selama setahun belakang ini? #LKPP #TahunBaru2023 https://t.co/mvPZFXIQZr""",147. Netral
137,"148. ""Untuk seluruh Sobat Kredibel dimanapun berada, terima kasih atas dedikasinya! Sampai bertemu di tahun 2023 dengan semangat, energi, dan inovasi baru untuk Indonesia maju! #LKPP #2023#TahunBaru2023 https://t.co/BjeY6Asypb""",148. Positif
138,"149. ""Halooo Sobat Kredibel..Akhirnya kita sampai juga di penghujung tahun 2022 ya! 🥳🎉Untuk Sobat Kredibel yang akan pergi liburan  menghilangkan penat, hati-hati di jalan.Untuk Sobat Kredibel  yang tetap bekerja di saat yang lain pergi liburan, sini mimin temenin 💪🏻🙂 https://t.co/AslKXKZwr1""",149. Positif
139,"150. ""Kepala LKPP RI yang merupakan Kader PDI Perjuangan, Hendrar Prihadi pun secara khusus mencarinya saat berkunjung ke Kota Yogyakarta.""",150. Positif
140,"171. ""@LKPP_RI K@@m""",171. Netral
141,"172. ""@VastGG @dragonblogger @LKPP_RI  lol""",172. Netral
142,"173. ""@LKPP_RI mohon info kontak person untuk ujian sertifikasi PBJ""",173. Netral
143,"174. ""TOP Digital Awards merupakan kegiatan penghargaan tahunan di bidang TI, Telco dan Teknologi Digital di Indonesia. Penjurian dan keputusan penentuan pemenang dilakukan secara obyektif dan independen dalam SIdang Pleno Dewan Juri yang kredibel.""",174. Netral
144,"175. ""Selain itu, LKPP juga memperkenalkan teknologi block chain dengan melakukan prototyping smart contract dalam sistem e-katalog. Manfaat yang didapat adalah masyarakat dapat lebih mempercayai sistem pengadaan barang/jasa karena menjadi lebih transparan, immutable.""",175. Positif
145,"176. """"Sistem yang kita kembangkan tidak berdiri sendiri masing-masing, namun terkoneksi dengan lain-lainnya. Dari SIRUP, e-Katalog, e-Tendering, SIKaP dan Toko Daring yang baru-baru ini kita kembangkan,"" Kata Patria""",176. Positif
146,"177. ""Patria mengatakan prestasi yang diraih kali ini merupakan hasil kerja keras LKPP dalam membangun sistem pengadaan barang/jasa yang handal dan adaptif terhadap perkembangan jaman.""",177. Positif
147,"178. ""Kedua penghargaan  TOP Digital Implementation 2022, Level Bintang 5 dan TOP CIO on Digital Implementation 2022 yang diterima oleh Direktur Pengembagan Sistem Pengadaan Secara Elektronik LKPP Patria Susantosa, Kamis (15/12) di Jakarta.""",178. Positif
148,"179. ""Jakarta - Inovasi Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah (LKPP) dalam menciptakan dan mengembangkan sistem pengadaan barang/jasa pemerintah (PBJP) berbuah dua penghargaan dari TOP Digital Award 2022. https://t.co/mseH639xY3""",179. Positif
149,"180. ""Kepala Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah (LKPP) RI, Hendrar Prihadi menceritakan pengalamannya saat dulu menjadi kepala daerah sebagai Wali Kota Semarang. https://t.co/bjEaPcR3Vt""",180. Netral
150,"181. ""Seluruh infomasi publik yang dimiliki oleh LKPP dapat diakses melalui laman https://t.co/A8axfRMqbU.""",181. Netral
151,"182. ""—Informasi (terutama dalam sektor PBJP) sudah tidak boleh ada lagi yang ditutup-tutupi dan harus dibuka sesuai dengan peraturan perundang-undangan yang ada,” kata Hendi.""",182. Positif
152,"183. ""“Undang-undang sudah mengamanatkan bahwa apapun yang menyangkut informasi yang dimiliki oleh badan publik harus diketahui oleh seluruh masyarakat.—""",183. Positif
153,"184. ""Kepala LKPP juga menyampaikan pentingnya keterbukaan informasi dalam sektor PBJP.""",184. Positif
154,"185. ""Kepala LKPP Hendrar Prihadi mengucapkan terima kasih kepada Komisi Informasi Pusat atas apresiasinya terhadap keterbukaan informasi yang dijalankan oleh LKPP. “Mudah-mudahan yang baik (capaian) ini, bisa dipertahankan dan syukur-syukur dapat ditngkatkan,” ujar Hendi.""",185. Positif
155,"186. ""serta sebagai komitmen yang sangat konkrit dari visi misi pemerintahan dalam mewujudkan tata kelola pemerintahan yang baik.""",186. Positif
156,"187. ""Penganugerahan tersebut merupakan apresiasi atas komitmen LKPP sebagai badan publik dalam menjalankan keterbukaan informasi publik sesuai dengan amanah UU Nomor 14 Tahun 2008 tentang Keterbukaan informasi Publik,""",187. Positif
157,"188. ""Anugerah diterima langsung oleh Kepala LKPP Hendrar Prihadi pada Rabu (14/12) setelah melalui rangkaian tahapan pelaksanaan monitoring dan evaluasi informasi publik yang berlangsung sejak Agustus hingga Desember 2022.""",188. Positif
158,"189. ""Tangerang - LKPP meraih peringkat klasifikasi Badan Publik Informatif dalam Penganugerahan Keterbukaan Informasi Badan Publik Tahun 2022 yang diselenggarakan Komisi Informasi Pusat (KIP). https://t.co/FqKMwppPn4""",189. Positif
159,"190. ""Sekda Alit Wiradana Hadiri Launching dan Capacity Building LKPP RI https://t.co/gU4QlZT3Jp via @balinetizencom""",190. Netral
160,"191. ""Sekda Alit Wiradana Hadiri Launching dan Capacity Building LKPP RI, Harapkan Denpasar Jadi Role Model MDP#BaliPortalNews #HadiriLaunchingdanCapacityBuilding #LKPPRI #SekdaAlitWiradana#BaliPortalNews #HadiriLaunchingdanCapacityBuilding #LKPPRIhttps://t.co/Zmw04bVZXV https://t.co/1LJOsWHMC1""",191. Netral
161,"192. ""Pria yang akrab disapa Hendi menegaskan, bahwa salah satu targetnya dalam memimpin LKPP RI adalah untuk mendorong pembangunan yang ada daerah bisa dilaksanakan lebih cepat lagi. https://t.co/VAcXJ5SWsX""",192. Positif
162,"193. ""#LKPP RI Fokus Percepat Pembangunan Daerah Lewat KPBU #klikRMOLhttps://t.co/3mEZWu8hmO""",193. Netral
163,"194. ""Adapun 2 Model Dokumen Pengadaan (MDP) yang diterbikan Hendi sebagai kepala LKPP RI sendiri adalah untuk penyediaan infrastruktur sektor alat penerangan jalan melalui Surat Edaran Kepala LKPP Nomor 14 Tahun 2022,""",194. Positif
164,"195. ""Maka dari itu begitu memimpin LKPP RI, Hendi lantas mengungkapkan fokus untuk dapat menjawab keresahannya itu, yang kemudian dirinya menerbitkan dua Model Dokumen Pengadaan (MDP) sebagai panduan pemerintah daerah dalam menyusun dokumen KPBU.""",195. Positif
165,"196. ""Good project @wizkhalifa @LKPP_RI @levarburton""",196. Netral
166,"197. ""Ketua LKPP RI, Hendrar Prihadi beranjak pulang setelah menghadiri prosesi ngunduh mantu pada perkawinan Kaesang Pangarep dengan Erina Gudono. 🎥Mbj #BeritaElshinta https://t.co/9SCJt5GnX4""",197. Netral
167,"198. ""Dan kemudian selajutnya Pemprov Jatim juga menerima penghargaan LKPP RI untuk kategori lembaga, serta Pemkot Medan meraih penghargaan untuk kategori Pemerintah Kabupaten/Kota. https://t.co/hjOuOnaKnO""",198. Positif
168,"199. ""Dan kemudian selajutnya Pemprov Jatim juga menerima penghargaan LKPP RI untuk kategori lembaga, serta Pemkot Medan meraih penghargaan untuk kategori Pemerintah Kabupaten/Kota. https://t.co/7kvmJpQGLU""",199. Positif
169,"200. ""@DopeApes321 @xspectar @BCBacker @CombatKanga @jnflesch @LKPP_RI @gelig_john 🎉🔥""",200. Netral
170,"201. ""This year, we saw 10 years of #anticorruption work led by @antikorupsi &amp; @LKPP_RI fully yield the intended outcomes in #Indonesia 🇮🇩 Public complaints driven by #opendata have led to convictions in at least 5 high-profile cases worth about US$18 million https://t.co/QG8NTa8YpH""",201. Positif
171,"202. ""This year we saw 10 years of #anticorruption work led by @antikorupsi &amp; @LKPP_RI fully yield the intended outcomes in #Indonesia 🇮🇩 Public complaints driven by #opendata have led to convictions in at least 5 high-profile cases worth about US$18 million https://t.co/QG8NT9RVnH""",202. Positif
172,"203. ""Mari bersama kita cegah dan berantas segala bentuk korupsi. 💪🏻😊""Indonesia Pulih Bersatu Berantas Korupsi"".#LKPP#Hakordia2022""",203. Positif
173,"204. ""Selamat Hari Anti Korupsi Sedunia Sobat Kredibel..LKPP siap sedia untuk turut serta dalam upaya memerangi korupsi, khususnya di bidang pengadaan barang/jasa melalui penyelenggaraan pemerintahan yang bersih bebas dari Korupsi, Kolusi, dan Nepotisme.#LKPP#Hakordia2022 https://t.co/fWUqXQK5py""",204. Positif
174,"205. ""@LKPP_RI Penyebab utama, terbatasnya sdm utk memenuhi syarat sbg pjt, lebih2 di daerah.""",205. Netral
175,"206. ""@LKPP_RI Sbg catatan, thn 2023 mungkin lebih 80% badan usaha jasa konstruksi tdk bisa menjalankan usahanya, oleh krn susahnya mendapatkan sbujk, ini akan berdampak pada penyerapan anggaran di daerah,""",206. Netral
176,"207. ""@LKPP_RI ga bisa di klik link nya... hiks""",207. Netral
177,"208. ""Nyirup Bareng akan dilakukan secara daring melalui zoom meeting.Yuk daftar sebelum tanggal 12 Desember 2022 pada link yang tersedia! Kuota Terbatas loh.#LKPP#ayosegeraisisirup #perencanaanbaik #pengadaanbaik""",208. Positif
178,"209. ""Halo Sobat Kredibel.. Dispenser Seri 3 telah dimulai kembali!Kali ini kita mau ngajakin para KPA/PPK/Admin PPE/Admin RUP buat “Nyirup Bareng”. Kegiatan ini berfokus untuk mendorong pengumuman RUP pada aplikasi SIRUP untuk meningkatkan pencapaian nilai ITKP 2023. https://t.co/XbpHpca2KQ""",209. Positif
179,"210. ""@martinmooy @campingski @PNS_Ababil @LKPP_RI ada tanggapan??""",210. Netral
180,"211. ""Buka Mentoring UKPBJ Provinsi Bengkulu Bersama Kepala LKPP RI, Gubernur Rohidin Tegaskan Ini https://t.co/w5NV2Q208Y""",211. Netral
181,"212. ""inna lillahi wa inna ilayhi raji'unDuka Cita Mendalam dirasakan oleh seluruh keluarga besar @LKPP_RI atas gugurnya 1 orang personel Polri akibat serangan bom bunuh diri di Polsek Astana Anyar Polrestabes BandungSemoga mendapatkan tempat terbaik disisi Allah SWT — https://t.co/vi9sOGRD7f""",212. Positif
182,"213. ""Dalam pertemuan tersebut, Hendi menegaskan jika LKPP RI memiliki komitmen yang tinggi dalam menggerakkan perekonomian melalui UMKM dan Koperasi. Untuk itu salah satu harapannya Gerakan Keluarga Maslahah dapat menjadi pintu sinergitas antara PBNU dan LKPP RI.""",213. Netral
183,"214. ""Hendi Dorong Sinergitas LKPP RI dan PBNUKepala LKPP RI yang merupakan kader PDI Perjuangan, Hendrar Prihadi (Hendi) melakukan lawatan ke kantor PBNU. Dirinya diterima langsung oleh Ketua Umum PBNU K.H. Yahya Cholil Staquf dan Sekjen PBNU K.H. Saifullah Yusuf. https://t.co/TplPvu1KSW""",214. Positif
184,"215. ""Hal ini sebagai komitmen pemenuhan hak pengembangan kompetensi bagi ASN, mulai dari tahapan perencanaan kebutuhan pengembangan kompetensi, pelaksanaan pengembangan kompetensi, dan evaluasinya.#LKPP""",215. Netral
185,"216. ""Penghargaan tersebut diperoleh LKPP setelah melalui langkah-langkah Pemantauan dan Evaluasi Tingkat Training Rate ASN yang diselenggarakan oleh LAN RI""",216. Positif
186,"217. ""Penghargaan tersebut diberikan secara langsung oleh Kepala LAN RI Adi Suryanto kepada LKPP dalam acara Sosialisasi Dokumen Pengembangan Kompetensi ASN Nasional dan Penganugerahan Training Rate Award 2022 pada Rabu (7/12).""",217. Positif
187,"218. ""Jakarta - Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah atau LKPP kembali torehkan prestasi. LKPP memperoleh penghargaan sebagai Instansi Pemerintah Terbaik Kategori Lembaga Pemerintah dalam Capaian Pemenuhan Pengembangan Kompetensi dari Lembaga Administrasi Negara (LAN RI). https://t.co/FSTejkxPRO""",218. Positif
188,"219. ""@hendrarprihadi @AzwarAnas_A3 @kempanrb @LKPP_RI Selamat pak Hendy...semoga tambah sukses""",219. Positif
189,"220. ""@gibran_tweet cocok.. ini @LKPP_RI punya PR buat sosialiasi via media sosial kepada para umkm""",220. Netral
190,"221. ""#LKPP RI Terima Penghargaan Inovasi Pelayanan Publik #klikRMOLhttps://t.co/HKXfCbIeMf""",221. Positif
191,"222. ""Kepala LKPP RI, Hendrar Prihadi (Hendi) menerima langsung penghargaan tersebut dari Menteri Pendayagunaan Aparatur Negara dan Reformasi Birokrasi,""",222. Positif
192,"223. ""Hendi Terima Penghargaan Inovasi Pelayanan Publik Untuk LKPP RILembaga Kebijakan Pengadaan Barang/Jasa Pemerintah (LKPP) kembali torehkan prestasi dengan menerima penghargaan Top Inovasi Pelayanan Publik. https://t.co/hsMkQdOHpU""",223. Positif
193,"224. ""Hendi Terima Penghargaan Inovasi Pelayanan Publik untuk LKPP RI https://t.co/ZcMTXBQJED""",224. Positif
194,"225. ""Hendi Terima Penghargaan Inovasi Pelayanan Publik untuk LKPP RI https://t.co/653V6vgGgM""",225. Positif
195,"226. ""Terima kasih Mas Menteri @AzwarAnas_A3 @kempanrb atas kadonya untuk @LKPP_RI di HUT ke-15 🙏🏻 — Bismillah.. jadi motivasi untuk LKPP lebih baik ke depan https://t.co/FTBawjZIQx""",226. Positif
196,"227. ""@LKPP_RI min, itu help desk SIKAP LKPP down berhari2 kok didiemin? Trus sinkronisasi dg DJP utk KSWP gak jalan""",227. Negatif
197,"228. ""Dilaksanakan di Hotel Bidakara, Jakarta, dalam acara penganugerahan ini, sejumlah Kementerian/Lembaga dan Pemerintah Daerah lainnya turut mendapatkan penghargaan dari KemenPANRB.#LKPP#15tahun""",228. Positif
198,"229. ""Kepala LKPP Hendrar Prihadi menerima langsung penghargaan tersebut dari Menteri Pendayagunaan Aparatur Negara dan Reformasi Birokrasi Abdullah Azwar Anas.#LKPP#15tahun""",229. Positif
199,"230. ""Jakarta - Selasa (6/12) bertepatan dengan ulang tahun yang ke-15, LKPP memperoleh penghargaan Top 45 Inovasi Pelayanan Publik KemenPAN RB dalam kategori Inovasi Pelayanan Publik: Peningkatan Ketahanan UMK dan PDN dengan Toko Daring.#LKPP#15tahun https://t.co/CpWZsMGZbG""",230. Posit
200,"231. ""Terus dukung LKPP hadir untuk pengadaan barang/jasa pemerintah yang transparan dan akuntabel. LKPP hadir untuk bangsa 🇮🇩#LKPP#15TahunLKPP""",231. Positif
201,"232. ""Haloo Sobat Kredibel..15 tahun LKPP Berkiprah15 tahun LKPP Membangun pengadaan barang/jasa pemerintah 15 tahun LKPP Wujudkan pengadaan kredibel sejahterakan bangsa15 tahun LKPP kini, LKPP mengajak kita semua Tumbuh Bersama untuk LKPP Lebih Maju#LKPP#15TahunLKPP https://t.co/gpWQJVKEW0""",232. Positif
202,"233. ""Ketua DPC PDI Perjuangan Kota Semarang Hendrar Prihadi yang saat ini menjabat sebagai Kepala LKPP RI berada berada di Kota Semarang beberapa waktu lalu.https://t.co/1WmSoyI7cy""",233. Netral
203,"234. ""Kepala #LKPP RI Minta Petani Tak Ekspor Bibit Apokat Black Mamba #klikRMOLhttps://t.co/LfzFRDaIuS""",234. Negatif
204,"235. ""BPKAD Jatim Rangkap Paket Pengadaan Mamin System Tender Jadi PL? @LKPP_RI @bpkri @bpkad_jatimhttps://t.co/SgtEZNiKIu""",235. Netral
205,"236. ""Kepala Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah (LKPP) RI, Hendrar Prihadi mengatakan dalam 15 bulan lagi negara kita akan melaksanakan Pemilu yang besar dimana pemilihan Presiden dan pemilihan Kepala Daerah dilaksanakan pada tahun yang sama.""",236. Positif
206,"237. ""Kepala LKPP RI Buka Mentoring UKPBJ Provinsi Bengkulu https://t.co/vDY9JOuUCe""",237. Positif
207,"238. ""Buka Mentoring UKPBJ Provinsi Bengkulu Bersama Kepala LKPP RI, Gubernur Rohidin Tegaskan Ini https://t.co/ITwZO4IYtJ""",238. Positif
208,"239. ""Buka Mentoring UKPBJ Bersama Kepala LKPP RI, Gubernur Rohidin Tegaskan ini https://t.co/RAfO2Z2QdV""",239. Positif
209,"240. ""Hendi Kunjungi Rumah Pengasingan Bung Karno, Ajak Anak Muda Pelajari SejarahKamis (1/12) Kepala LKPP RI yang merupakan kader PDI Perjuangan mengunjungi Rumah Pengasingan Bung Karno di Kota Bengkulu. https://t.co/J0tKCCmcTc""",240. Positif
210,"241. ""Giat ini turut hadirkan narasumber dari @Kemenperin_RI , @LKPP_RI , @KemenkeuRI , @Kemdikbud_RI , @BappenasRI , @ipbofficial ,  Biro Umum, @itjenkkp1 , dan Biro Perencanaan @kkpgoid #KKPAccelerate #MenteriKKP #SDMKP #BRSDMINFINITY @saktitrenggono @in_radiarta https://t.co/hFulfoNQ8H""",241. Netral
211,"242. ""Bupati Mian Sambut Kedatangan Kepala LKPP RIhttps://t.co/wbwQggI4fI#Bengkulutodaydotcom #Bengkulutoday #Beritabengkulu #Indonesia #Bengkulu #Mediaonline #Mediasiber #kepahiang #pemkabbengkuluutara #LKPPRI @LKPP_RI https://t.co/2sVhC0h7Rd""",242. Netral
212,"243. ""@LKPP_RI Servernya tolong idupin, mau transaksi soalnya""",243. Positif
213,"244. ""@LKPP_RI @hendrarprihadi Ekatalog tolong buatkan aplikasinya min di android jadi mudah notif orderan l, chat dan lain2""",244. Positif
214,"245. ""@LiamsiIsmail10 @LKPP_RI Cocok""",245. Positif
215,"246. ""@LKPP_RI Bukannya klo karena kriteria ini memang sudah sewajarnya turun tayang ya Min? Atau utk case ini ada sebab/kebijakan khususnya?""",246. Netral
216,"247. ""Pasca dilantik sebagai Kepala LKPP RI pada 10 Oktober 2022, mantan Walikota Semarang, Hendrar Prihadi melakukan gebrakan dengan membekukan dan menuruntayangkan 20.652 produk di sistem katalog elektronik.https://t.co/YQzg6PEEFg""",247. Netral
217,"248. ""Menkop UKM Teten Masduki, MenPAN-RB Azwar Anas, Kepala BPKP Yusuf Ateh, Kepala BPS Margo Yuwono, serta Dirjen Bina Keuangan Daerah Kemendagri Agus Fatoni.""",248. Netral
218,"249. ""Kegiatan Rakor Monev Inpres nomor 2 tahun 2022 yang diselenggarakan oleh LKPP ini juga diikuti oleh sejumlah pejabat di K/L/PD, diantaranya Menko Marves Luhut Binsar Panjaitan, Menperin Agus Gumiwang,""",249. Netral
219,"250. ""“Laporan yang saya terima dari LKPP adalah sebuah capaian yang bagus, menunjukkan belanja produk dalam negeri sudah semakin meningkat. Tapi belanja produk dalam negeri tahun 2023 harus lebih tinggi lagi,” tutur Presiden Jokowi.""",250. Positif
220,"251. ""Sementara itu, Presiden Republik Indonesia, Joko Widodo yang hadir secara virtual dalam kegiatan tersebut mengapresiasi upaya LKPP RI dalam peningkatan PDN, juga produk UMK-Koperasi.""",251. Netral
221,"252. ""Dalam kesempatannya, Hendi menegaskan bahwa upaya pembekuan dan turun tayang produk impor di sistem katalog LKPP dimaksudkan untuk memberi perlindungan pada produk dalam negeri.""",252. Positif
222,"253. ""Hal itu diungkapkan oleh pria yang akrab disapa Hendi tersebut dalam Rakor Monev Inpres 2/2022 terkait peningkatan penggunaan PDN dan produk UMK-Koperasi dalam rangka menyukseskan Program Bangga Buatan Indonesia, yang diselenggarakan di ICE BSD Tangerang, Selasa (29/11).""",253. Netral
223,"254. ""Adapun alasan penurunan produk tersebut karena diantaranya merupakan produk impor, produk yang menetapkan harga tidak wajar, dan tidak memiliki kesesuaian dengan penyedia yang terdaftar.""",254. Negatif
